"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas"
"NWT","sdl",8,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",9,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",10,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2010-03-09,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",12,2010-03-09,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",13,2010-03-09,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",14,2010-03-09,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",15,2010-03-09,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",16,2010-03-09,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",17,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",18,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",19,2010-03-09,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",20,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2010-03-09,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",22,2010-03-09,95,NaN,NaN,NaN,NaN,95,1
"NWT","sdl",23,2010-03-09,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",24,2010-03-09,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",25,2010-03-09,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",26,2010-03-09,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",27,2010-03-09,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",28,2010-03-09,165,NaN,NaN,NaN,NaN,165,1
"NWT","sdl",29,2010-03-09,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",30,2010-03-09,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",31,2010-03-09,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",32,2010-03-09,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",33,2010-03-09,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",34,2010-03-09,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",35,2010-03-09,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",36,2010-03-09,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",37,2010-03-09,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",38,2010-03-09,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",39,2010-03-09,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",40,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2010-03-09,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",42,2010-03-09,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",43,2010-03-09,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",44,2010-03-09,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",45,2010-03-09,185,NaN,NaN,NaN,NaN,185,1
"NWT","sdl",46,2010-03-09,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",47,2010-03-09,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",49,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",50,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",51,2010-03-09,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",52,2010-03-09,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",53,2010-03-09,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",54,2010-03-09,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",55,2010-03-09,255,NaN,NaN,NaN,NaN,255,1
"NWT","sdl",56,2010-03-09,235,NaN,NaN,NaN,NaN,235,1
"NWT","sdl",57,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",58,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",59,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",60,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",61,2010-03-09,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",62,2010-03-09,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",63,2010-03-09,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",64,2010-03-09,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",65,2010-03-09,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",66,2010-03-09,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",67,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",68,2010-03-09,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",69,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",70,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",71,2010-03-09,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",72,2010-03-09,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",73,2010-03-09,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",74,2010-03-09,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",75,2010-03-09,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",76,2010-03-09,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",77,2010-03-09,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",78,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",79,2010-03-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",80,2010-03-09,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",101,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2010-03-09,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2010-03-09,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",501,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",601,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",701,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",801,2010-03-09,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",1,2010-03-16,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",2,2010-03-16,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",3,2010-03-16,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",4,2010-03-16,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",5,2010-03-16,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",6,2010-03-16,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",7,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",8,2010-03-16,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",9,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",10,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",11,2010-03-16,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",12,2010-03-16,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",13,2010-03-16,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",14,2010-03-16,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",15,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",16,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",17,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",18,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",19,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",20,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",21,2010-03-16,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",22,2010-03-16,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",23,2010-03-16,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",24,2010-03-16,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",25,2010-03-16,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",26,2010-03-16,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",27,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",28,2010-03-16,165,NaN,NaN,NaN,NaN,165,1
"NWT","sdl",29,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",30,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",31,2010-03-16,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",32,2010-03-16,105,NaN,NaN,NaN,NaN,105,1
"NWT","sdl",33,2010-03-16,135,NaN,NaN,NaN,NaN,135,1
"NWT","sdl",34,2010-03-16,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",35,2010-03-16,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",36,2010-03-16,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",37,2010-03-16,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",38,2010-03-16,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",39,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",40,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",41,2010-03-16,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",42,2010-03-16,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",43,2010-03-16,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",44,2010-03-16,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",45,2010-03-16,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",46,2010-03-16,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",47,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",49,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",50,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",51,2010-03-16,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",52,2010-03-16,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",53,2010-03-16,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",54,2010-03-16,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",55,2010-03-16,265,NaN,NaN,NaN,NaN,265,1
"NWT","sdl",56,2010-03-16,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",57,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",58,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",59,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",60,2010-03-16,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",61,2010-03-16,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",62,2010-03-16,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",63,2010-03-16,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",64,2010-03-16,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",65,2010-03-16,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",66,2010-03-16,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",67,2010-03-16,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",68,2010-03-16,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",69,2010-03-16,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",70,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",71,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",72,2010-03-16,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",73,2010-03-16,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",74,2010-03-16,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",75,2010-03-16,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",76,2010-03-16,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",77,2010-03-16,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",78,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",79,2010-03-16,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",80,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",101,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",201,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",301,2010-03-16,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2010-03-16,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",601,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",701,2010-03-16,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",801,2010-03-16,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",1,2010-04-15,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",2,2010-04-15,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",3,2010-04-15,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",4,2010-04-15,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",5,2010-04-15,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",6,2010-04-15,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",7,2010-04-15,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",8,2010-04-15,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",9,2010-04-15,25,NaN,NaN,NaN,NaN,25,1
"NWT","sdl",10,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2010-04-15,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",12,2010-04-15,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",13,2010-04-15,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",14,2010-04-15,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",15,2010-04-15,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",16,2010-04-15,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",17,2010-04-15,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",18,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",19,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2010-04-15,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",22,2010-04-15,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",23,2010-04-15,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",24,2010-04-15,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",25,2010-04-15,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",26,2010-04-15,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",27,2010-04-15,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",28,2010-04-15,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",29,2010-04-15,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",30,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,2010-04-15,195,NaN,NaN,NaN,NaN,195,1
"NWT","sdl",32,2010-04-15,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",33,2010-04-15,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",34,2010-04-15,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",35,2010-04-15,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",36,2010-04-15,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",37,2010-04-15,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",38,2010-04-15,175,NaN,NaN,NaN,NaN,175,1
"NWT","sdl",39,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",40,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2010-04-15,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",42,2010-04-15,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",43,2010-04-15,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",44,2010-04-15,225,NaN,NaN,NaN,NaN,225,1
"NWT","sdl",45,2010-04-15,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",46,2010-04-15,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",47,2010-04-15,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,2010-04-15,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",50,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,2010-04-15,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",52,2010-04-15,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",53,2010-04-15,235,NaN,NaN,NaN,NaN,235,1
"NWT","sdl",54,2010-04-15,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",55,2010-04-15,315,NaN,NaN,NaN,NaN,315,1
"NWT","sdl",56,2010-04-15,305,NaN,NaN,NaN,NaN,305,1
"NWT","sdl",57,2010-04-15,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",58,2010-04-15,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",59,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",60,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",61,2010-04-15,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",62,2010-04-15,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",63,2010-04-15,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",64,2010-04-15,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",65,2010-04-15,380,NaN,NaN,NaN,NaN,380,1
"NWT","sdl",66,2010-04-15,350,NaN,NaN,NaN,NaN,350,1
"NWT","sdl",67,2010-04-15,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",68,2010-04-15,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",69,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",70,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,2010-04-15,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",72,2010-04-15,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",73,2010-04-15,185,NaN,NaN,NaN,NaN,185,1
"NWT","sdl",74,2010-04-15,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",75,2010-04-15,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",76,2010-04-15,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",77,2010-04-15,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",78,2010-04-15,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",79,2010-04-15,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",80,2010-04-15,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",101,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,2010-04-15,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,2010-04-15,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",1,2010-04-20,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",2,2010-04-20,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",3,2010-04-20,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",4,2010-04-20,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",5,2010-04-20,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",6,2010-04-20,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",7,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",8,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",9,2010-04-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",10,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,2010-04-20,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",12,2010-04-20,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",13,2010-04-20,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",14,2010-04-20,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",15,2010-04-20,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",16,2010-04-20,75,NaN,NaN,NaN,NaN,75,1
"NWT","sdl",17,2010-04-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",18,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",19,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,2010-04-20,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",22,2010-04-20,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",23,2010-04-20,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",24,2010-04-20,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",25,2010-04-20,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",26,2010-04-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",27,2010-04-20,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",28,2010-04-20,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",29,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",30,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,2010-04-20,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",32,2010-04-20,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",33,2010-04-20,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",34,2010-04-20,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",35,2010-04-20,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",36,2010-04-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",37,2010-04-20,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",38,2010-04-20,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",39,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",40,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,2010-04-20,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",42,2010-04-20,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",43,2010-04-20,275,NaN,NaN,NaN,NaN,275,1
"NWT","sdl",44,2010-04-20,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",45,2010-04-20,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",46,2010-04-20,165,NaN,NaN,NaN,NaN,165,1
"NWT","sdl",47,2010-04-20,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",48,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",49,2010-04-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",50,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",51,2010-04-20,140,NaN,NaN,NaN,NaN,140,1
"NWT","sdl",52,2010-04-20,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",53,2010-04-20,235,NaN,NaN,NaN,NaN,235,1
"NWT","sdl",54,2010-04-20,285,NaN,NaN,NaN,NaN,285,1
"NWT","sdl",55,2010-04-20,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",56,2010-04-20,295,NaN,NaN,NaN,NaN,295,1
"NWT","sdl",57,2010-04-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",58,2010-04-20,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",59,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",60,2010-04-20,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",61,2010-04-20,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",62,2010-04-20,160,NaN,NaN,NaN,NaN,160,1
"NWT","sdl",63,2010-04-20,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",64,2010-04-20,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",65,2010-04-20,390,NaN,NaN,NaN,NaN,390,1
"NWT","sdl",66,2010-04-20,340,NaN,NaN,NaN,NaN,340,1
"NWT","sdl",67,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",68,2010-04-20,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",69,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",70,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,2010-04-20,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",72,2010-04-20,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",73,2010-04-20,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",74,2010-04-20,330,NaN,NaN,NaN,NaN,330,1
"NWT","sdl",75,2010-04-20,270,NaN,NaN,NaN,NaN,270,1
"NWT","sdl",76,2010-04-20,240,NaN,NaN,NaN,NaN,240,1
"NWT","sdl",77,2010-04-20,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",78,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",79,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",80,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",101,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",401,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",601,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",701,2010-04-20,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",801,2010-04-20,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",1,2010-04-27,250,NaN,NaN,NaN,NaN,250,1
"NWT","sdl",2,2010-04-27,200,NaN,NaN,NaN,NaN,200,1
"NWT","sdl",3,2010-04-27,140,NaN,NaN,NaN,NaN,140,1
